"place_id","rating","language","text","relative_time_description","time"
"ChIJz83l8uHq9EcRpChdOWzW7Ks",5,"fr","Bons conseils, travail tjs bien fait et prix tout à fait corrects, je recommande","6 months ago",1520859337
"ChIJz83l8uHq9EcRpChdOWzW7Ks",5,"fr","Complétement satisfait. Le prix est correct et la prestation très bien réalisée.","a year ago",1504180911
"ChIJlY6tKOLq9EcRIQJ5r7fUgb0",5,"en","highly recommended. Had problem with deflating tyre - solved in 20min without prior reservation. thank you!","a year ago",1496738646
"ChIJlY6tKOLq9EcRIQJ5r7fUgb0",3,"fr","Service très bien pour tout ce qui est pneu : le prix affiché sur internet est le prix exact payé à l'euro prêt. Par contre pour ce qui est des réparations un peu plus conséquentes, il n'y a pas de voiture de prêt et ils n'ont pas réussi à trouver d'où venait la panne. Résultat : de l'argent dépensé et une voiture qui ne fonctionne toujours pas. Dommage.","2 months ago",1533282415
"ChIJlY6tKOLq9EcRIQJ5r7fUgb0",5,"fr","Super garage bien moins cher et tres pro merci pour tout je recommande fortement pour tout types de véhicules la bas pas que des pneus tout types de réparations aussi 👍🏿","a month ago",1534518029
"ChIJlY6tKOLq9EcRIQJ5r7fUgb0",5,"fr","Rapide efficace et ponctualité rien à redire le personnels est souriant et professionnelle tant quand conseil pour les pneu et la mécanique automobile encore merci à l’équipe pneutech 👍🏽👍🏽👍🏽","4 months ago",1526883765
"ChIJlY6tKOLq9EcRIQJ5r7fUgb0",5,"fr","Vraiment top!!!! Serviables, efficaces, on peut partir de ce garage en toute sécurité. Pose des 4 pneus d'hiver, gonflés, et bien posés, remise des pneus dans un sac propre et déposés avec délicatesse dans la voiture. Ils ont même eu la gentillesse de me garer ma voiture pour le WE dans la rue à côté de leur garage. J'y retournerai sans hésitation pour tout autre service.","9 months ago",1513709005
"ChIJq-oxh0Dr9EcRXH0ORzULIAE",5,"fr","Excellents professionnels : efficaces, ponctuels, sérieux. Je recommande sans aucune réserve ces professionnels et n'hésiterai pas à refaire appel à eux.","3 weeks ago",1536246115
"ChIJYdFmZu3q9EcRvH_qDDV5o5Y",1,"fr","Venu pour un problème de pot d’échappement:\n- Premier diagnostic + réparation: N'as pas résolu le problème\n- Deuxième diagnostic + réparation: N'as pas résolu le problème\n- Troisième diagnostic: Changement du pot d'échappement (Facture salée)\n\nBien entendu malgré le changement des pièces effectuées (qui n'ont pas résolues le souci) aucun geste commercial ne m'a été fait, on m'a laissé entendre que c'était normal de se tromper de diagnostic.\n\nUn conseil, fuyez ce garage sous peine d'y laisser vos économies.\n\nPs: Je leur ai laissé au total ma voiture pendant plus de deux mois pour leur diagnostic sans prêt de véhicule et sans résolution.","a month ago",1535731197
"ChIJYdFmZu3q9EcRvH_qDDV5o5Y",5,"fr","Garage qui a su montrer ses compétences ainsi qu'un accueil professionnel. On ne cherche pas à gonfler la note et on a pas l'impression d'être forcé dans ses choix. Un lieu où on peut déposer son véhicule en toute confiance.","7 months ago",1520092833
"ChIJYdFmZu3q9EcRvH_qDDV5o5Y",5,"fr","Très bon accueil, professionnels à l'écoute et qui savent s'adapter aux besoins du client. Factures sans surprise.","7 months ago",1519398206
"ChIJYdFmZu3q9EcRvH_qDDV5o5Y",1,"fr","Très mauvais diagnostic, facture très salée et le comble ils ne reconnaissent pas leurs erreurs et bien évidemment pas de dédommagement. Donc à éviter","6 months ago",1521417224
"ChIJYdFmZu3q9EcRvH_qDDV5o5Y",4,"fr","Bon accueil, bien organisé et travail de qualité.","5 months ago",1525031151
"ChIJc42PyPHq9EcRG4kBqB7MZi8",5,"fr","Vehicule apporte le matin meme et analyse et maintenance terminer en debut d apres midi","7 months ago",1519229883
"ChIJc42PyPHq9EcRG4kBqB7MZi8",5,"fr","Excellent garage, rapide, compétent, et accueillant","4 months ago",1527688642
"ChIJc42PyPHq9EcRG4kBqB7MZi8",3,,"","10 months ago",1511557376
"ChIJc42PyPHq9EcRG4kBqB7MZi8",5,,"","2 years ago",1472211639
"ChIJwTP5B_Lq9EcRbSP0b41es5U",1,"fr","Je déconseille fortement ! Je souhaitais acheter une batterie pour ma voiture qui était donc morte : le gérant m'a dit qu'il n'en vendait pas ""à emporter"", qu'il fallait que j'amène ma voiture (qui donc ne roulait plus) ou que j'appelle mon assurance (magique..). Que ce n'était pas lui mais une décision du groupe...Speedy Caluire, eux, bizarrement, font des batteries à emporter...\nCe n'est pas la 1ère fois que je me dis que je n'irai plus ici même si proche de chez moi mais là c'est clair, je laisse la place aux autres volontiers !!","a month ago",1535719802
"ChIJwTP5B_Lq9EcRbSP0b41es5U",1,"fr","Je prends RDV pour une révision de voiture. Je m'étais renseigner auprès du garage Speedy de Beynost sur le cout de l'intervention (ils m'annoncent a peu près 150 euros) soit. Je me rapproche donc de celui (Rue Dusquene) car plus près de chez moi. Je dépose ma voiture à 17h, ils me la garde toute la nuit et m'annonce que je ne pourrais la récupérer que le lendemain soir (soit 24h pour une révision).  \nLe lendemain, on m'appelle et m'annonce un devis a 350 euros pour une REVISION. Stupéfaite, je décide de téléphoner a plusieurs garage pour des devis pour la même intervention, on m'annonce des prix nettement moins cher. \n\nJe décide donc de ne pas faire réviser ma voiture dans ce garage et de la récupérer. La personne au téléphone a été très peu aimable et nous a demandé de venir la récupérer au plus vite sinon ils nous ferons payer. \n\nFinalement j'ai choisi un autre garage, prix de l'intervention : 80 euros, durée : 1 heure. Soit une différence de 270 euros et de 23h . \n\nC'est à peine croyable. Si vous êtes une jeune fille comme moi, n'y mettez pas les pieds, au risque de vous faire ARNAQUER.","a week ago",1537901917
"ChIJwTP5B_Lq9EcRbSP0b41es5U",1,"fr","On prend rendez vous pour un changement de pneus neige et route ceci pour un début d’après midi on y retourne à 16h. Le dirigeant nous dit mais elle n est pas prêtes et va dans son bureau et nous lance presque les clés en nous disant reprenez votre voiture et partez.\nNous savions cette agence peu aimable mais la ils dépassent les limites.","3 months ago",1528901633
"ChIJwTP5B_Lq9EcRbSP0b41es5U",1,"fr","J'habite juste à côté et c'est la 4ème fois que je m'y arrête pour un petit problème mécanique. Le responsable est assez peu aimable, et surtout pas serviable du tout ! 3 refus d'aide (1 pneu crevé, 1 batterie à plat et aujourd'hui un claquement semblant venir d'une attache défaite). Et la seule fois où j'ai pris rendez-vous pour une intervention, il a essayé de me faire peur pour changer un moyeu qui n'en avait pas besoin (il a tenu 1 an 1/2 de plus !). \nA priori ce centre n'a pas besoin de travailler,... sauf pour faire monter la note le plus possible. Vu les divers commentaires, je m'étonne même qu'il existe encore !\nLe reste du personnel (en nombre apparemment très insuffisant) est plutôt avenant et prêt à aider...","4 months ago",1528115522
"ChIJwTP5B_Lq9EcRbSP0b41es5U",5,"fr","Excellent accueil, rapidité et promesse de prix tenue. À recommander !","a month ago",1534266432
"ChIJISZyue_q9EcRUrdtPDp35kw",2,,"","2 weeks ago",1537017192
"ChIJISZyue_q9EcRUrdtPDp35kw",4,,"","11 months ago",1509975950
"ChIJ_3WISo3q9EcRkyM4FFGgiQk",3,,"","4 months ago",1527950115
"ChIJv7ydvSLA9EcRlDnqHiQ-JWs",5,"fr","très sérieux... très professionnel, j ai fait faire ma courroie de distribution... j en ai eu moins chère que le devis..","4 weeks ago",1536070894
"ChIJv7ydvSLA9EcRlDnqHiQ-JWs",1,"fr","Après avoir vu les avis sur ce garage qui me semble très bien, je décide donc de les appeler pour avoir un renseignement. Le garagiste décroche, je lui explique donc la situation et le problème que j'ai avec ma voiture pendant 2minute pour qu'il me dise a la fin : ""Vous savez qu'on est le 15 Août""  et a raccrocher sans même que je puisse dire quoi que ce soit. Certes nous sommes le 15 Août, que c'est férié, dans ce cas la autant ne pas répondre au téléphone ou me dire dès le départ de rappeler le lendemain. Bref, je ne trouve pas que cela soit professionnel de la part d'un garagiste de répondre comme ça a un client. \nTrès déçu du premier contact avec le garage qui me semblait pourtant, d'après les avis, professionnel, courtois, et gentil.","a year ago",1502809596
"ChIJv7ydvSLA9EcRlDnqHiQ-JWs",5,"fr","Enfin un garage qui n'arnaque pas  et n'est pas là pour faire du chiffre à tout prix. Grâce a ce garage j'ai évité des réparations pour un montant de 1200 € le tout injustifié  bien entendu proposé par notre garage. Je recommande à 100 %","a year ago",1498902634
"ChIJv7ydvSLA9EcRlDnqHiQ-JWs",5,"fr","Pas de ""chichi"", simple et sérieux. Bon professionnel rassurant qui ne pousse pas à la consommation. Délais rapides. Prix raisonnables. Très bon accueil. Je le recommande et j'y retournerai. Federico Comignani","a year ago",1500159381
"ChIJv7ydvSLA9EcRlDnqHiQ-JWs",5,"fr","Garagiste serviable et de bon conseils. Je recommande.","a year ago",1477929002
"ChIJYa6Yr53q9EcRkxvujSCNYkc",5,"fr","Toujours à l'écoute.jamais d'interventions intempestives. Accueil toujours sympa. La preuve, c'est toujours bondé de clients. De vrais professionnels. Je recommande absolument.","in the last week",1538036325
"ChIJYa6Yr53q9EcRkxvujSCNYkc",1,"fr","Pas satisfait. Ma première fois dans ce garage est ... la dernière. Accueil agréable et courtois. Certes. Des réparations à réaliser avant le passage au contrôle technique. Au budget conséquent. Certes.\nAu final, la facture n'est pas très claire, la révision est nettement plus chère que d'autres garages, sans explications. Un règlement exigé en liquide pour le CT.  Et un intérieur de l'habitacle retrouvé pas soigné du tout. Bref.","7 months ago",1520072367
"ChIJYa6Yr53q9EcRkxvujSCNYkc",5,"fr","Toujours reçu avec le sourire par Véronique l es mecanos sont tous tres sympa et toujours à  l ecoute et il m a même ramenée à mon domicile","2 months ago",1531227412
"ChIJYa6Yr53q9EcRkxvujSCNYkc",5,"fr","Le Garage des Alliés n'a pas réparé le véhicule de ma maman car la panne était très difficile à isoler et nécessitait un matériel dont seul le constructeur dispose. Toutefois tout a été tenté, et rien ne nous a été facturé. C'est très honnête et sympa.\n\nJe reviendrai pour l'entretien courant de ma propre voiture.","11 months ago",1509263422
"ChIJYa6Yr53q9EcRkxvujSCNYkc",5,"fr","Super garage, où je vais maintenant régulièrement pour l'entretien de ma voiture  : une équipe à l'écoute, qui fait tout son possible pour réparer les pannes le plus rapidement possible. Très bons tarifs, je recommande !!!","11 months ago",1509817235
"ChIJad86zjrA9EcR9Ck5uo4Q8Ss",5,"fr","Impeccable pour changer une pièce soit même. Si un coup de main est nécessaire il y a quelqu'un dans le garage.","a month ago",1533374295
"ChIJad86zjrA9EcR9Ck5uo4Q8Ss",1,"fr","Difficilement trouvable, et le mecano turque est un escroc au niveau de l heure ça chiffre vite. Donc faite gaffe c'est un garage que je déconseille absolument à quiconque.","2 months ago",1531411854
"ChIJad86zjrA9EcR9Ck5uo4Q8Ss",1,"fr","je vous déconseille absolument , mieux vaut payer un peut plus chère que d'y laisser votre vie ,  mécano très dangereux  oublie de serré les écrous , en plus un véritable escroc , si je pouvais mettre 0 étoile , je l'aurai fait mais il ne propose pas","4 months ago",1527273351
"ChIJad86zjrA9EcR9Ck5uo4Q8Ss",1,"fr","Bof, pas aimable, pas pro, prix plus cher au final. Si vous avez besoin d'un pont et d'outils sinon n'y mettez pas une roue","3 months ago",1530259918
"ChIJad86zjrA9EcR9Ck5uo4Q8Ss",5,"fr","Garage avec des membres aux conseils avisés pour un prix bas avec une ambiance type atelier associatif. Evitez de vous arrêter en face des sorties de garage de l'autre côté de la rue. Attention, propriétaire méchant...","6 months ago",1520700280
"ChIJ3z12uCXA9EcRkr2OQalzHoo",3,"fr","Sympathiques, service soigné. Tarifs plutôt élevés.","3 months ago",1530169480
"ChIJ3z12uCXA9EcRkr2OQalzHoo",5,"fr","Suite à un problème de cache mal remis sous le moteur par un autre garagiste, sans rdv ils m'ont remis le cache en place rapidement  avec grande gentillesse.","6 months ago",1521653421
"ChIJ3z12uCXA9EcRkr2OQalzHoo",5,"fr","Très sympas. Bon mécano.","11 months ago",1509622147
"ChIJ3z12uCXA9EcRkr2OQalzHoo",5,"fr","Tres bien recu !!\nrapide et pas chere je recommande fortement!!","a year ago",1499690641
"ChIJ3z12uCXA9EcRkr2OQalzHoo",5,"fr","Excellent travail, rapide et soigné! Le prix est juste top!!! Je le recommande fortement! Pour moi c'est LE garage de Lyon et Villeurbanne!","a year ago",1496935777
"ChIJsXFCvDzA9EcR8q8n5SWqquM",5,"fr","Petit garage de confiance! Le gérant parvient toujours à nous arranger même pour des soucis de dernière minute. Travail soigné et prix très raisonnables, je recommande !","a month ago",1533408095
"ChIJsXFCvDzA9EcR8q8n5SWqquM",5,"fr","Petit garage très professionnel, le gérant essaye de vous arranger au mieux et ne grossit pas la facture ... Je recommande !","3 months ago",1530622455
"ChIJsXFCvDzA9EcR8q8n5SWqquM",5,,"","a year ago",1494924488
"ChIJF05UKyXA9EcRrGRb5-3WMOg",5,"fr","le garage as changer de propriétaire depuis le 18/09/2017 \n\nla nouvelle équipe serra heureuse de vous recevoir pour tout type de réparation et l'entretien courant de votre voiture !","8 months ago",1516095264
"ChIJF05UKyXA9EcRrGRb5-3WMOg",5,"fr","Efficace et sérieux. Ce garage est à recommander. Très satisfait.","a year ago",1504351823
"ChIJF05UKyXA9EcRrGRb5-3WMOg",3,"fr","Il est dommage de ne pas pouvoir faire ce qui est le plus courant à savoir les vidanges. Sinon pour autre chose c'est super comme concept.","a year ago",1480521937
"ChIJF05UKyXA9EcRrGRb5-3WMOg",5,"fr","TRES BON GARAGE TOUTES MARQUES. ATTENTION UNE PHOTO NE CORRESPOND PAS AU LIEU, RAJOUTER PAR UNE PERSONNE ETRANGERE A LA SOCIETE","a year ago",1490253730
"ChIJF05UKyXA9EcRrGRb5-3WMOg",5,"fr","Bon garage de quartier","2 years ago",1468016839
"ChIJr4IgLZzq9EcRHA0yjW8iSWQ",5,"fr","En trois mots : rapidité, fiabilité, amabilité.\nJ'y ai emmené ma Mégane de 2000 plusieurs fois, jamais déçue. 👍","5 months ago",1525350822
"ChIJr4IgLZzq9EcRHA0yjW8iSWQ",1,"fr","Ils ont abîmé le véhicule et nous ont sortis sans spécifier la nature de la nouvelle panne et sans nous apporter de solution.\n\nJe leur amène une 1007 1.4HDI avec un démarreur neuf pour le faire remplacer et ils me la rendent avec le volant moteur détruit sous prétextant que le démarreur l'avait abîmé (après diagnostic chez un autre garagiste). Facture Jas : 192€ (3h pour changer le démarreur et bousiller le volant moteur).\nLe remplacement du volant moteur par un neuf et la rénovation des dents du démarreur m'ont coûté 900€ supplémentaires (chez un autre garagiste).\n\nPeugeot et mon petit garagiste réfutent l'origine de la casse à cause du démarreur. La seule hypothèse est que JAS a mal remonté le démarreur ce qui a détruit le volant moteur au premier démarrage.\n\nIls m'ont aussi cassé le boitier de la clé rafistolé avec du scotch. Voilà ce qu'ils m'ont dit en me l'a présentant : ""C'est normal ça ?"".\n\nPOINT POSITIF : je n'ai pas pu tester... Ah si, accueil sympathique à l'entrée.\n\nPOINTS NÉGATIFS : Garage Ford partenaire d'assurances. Mon véhicule était plus abîmé en sortant. Ils ne m'ont proposé aucune solution à l'issue de la casse. Ils m'ont raccompagné vers la sortie. Accueil réservé à la sortie.\n\nIdée de baseline : Jas'ure que dalle !","5 months ago",1524117671
"ChIJr4IgLZzq9EcRHA0yjW8iSWQ",5,"fr","Les gens mécontents sont toujours prompts à venir se plaindre au monde entier. Ont-ils seulement fait part de leur mécontentement au principal intéressé ? J'en doute...\nPour ma part, je suis client depuis plus d'un an de ce garage, et je suis extrêmement satisfait.\nL'accueil téléphonique est formidable, la prise en charge rapide, la communication excellente avec des explications toujours claires, les délais respectés scrupuleusement. Ma dernière expérience vient encore renforcer mon sentiment, car elle prouve à mon sens que ce garagiste a d'abord le souci de la satisfaction de ces clients, ce qui est, je pense, plutôt rare de nos jours, et pas seulement dans cette profession. \nJugez plutôt :\nJ'emmène ma voiture en catastrophe le 4 juillet pour un claquement persistant d'origine inconnue et une vidange. Comme je dois partir en vacances quelques jours après, un diagnostic et un devis sont faits, que j'accepte, et je récupère ma voiture le lendemain, une fois les travaux effectués. Malheureusement, le claquement persiste, et, un peu inquiet, j'attends mon retour de vacances pour ramener la voiture au garage, où cette fois le problème est résolu, toujours aussi rapidement, sans qu'aucun supplément ne me soit demandé. Une erreur a été certes commise, mais elle a été parfaitement assumée et réparée. Je dis merci et même bravo pour cette honnêteté.\nPour moi, le garage Jas est mon garage de confiance, tout simplement.","a year ago",1504640371
"ChIJr4IgLZzq9EcRHA0yjW8iSWQ",4,"fr","Très bon accueil","8 months ago",1517384186
"ChIJr4IgLZzq9EcRHA0yjW8iSWQ",5,"fr","Deux très diagnostics, deux réparations de qualité, à des prix corrects. Je constate qu'il existe beaucoup d'avis très négatifs pour ce garage, mais je ne me suis jamais retrouvée dans ce cas-là.","a year ago",1503409010
"ChIJVRvbBJzq9EcRfa-hSwn8pvI",5,,"","a week ago",1537344684
"ChIJVRvbBJzq9EcRfa-hSwn8pvI",5,,"","2 years ago",1450682326
"ChIJvz6rgCfA9EcRZFG6bvk-r6w",5,"fr","Au top!!\nAccueil et prestations au top, très pro et gentil!\nUne chose est sure: j'ai trouvé mon garage à Lyon","2 months ago",1531302913
"ChIJvz6rgCfA9EcRZFG6bvk-r6w",5,"fr","BELLE SALLE AU DIMENSION HUMAINE UNE BONNE ACOUSTIQUE , PERSONNEL SUPER ! BRAVO !","2 months ago",1532625213
"ChIJvz6rgCfA9EcRZFG6bvk-r6w",4,"fr","Le gérant est arrangeant et bon professionnel. Il fidélise sa clientèle.","2 months ago",1532181365
"ChIJvz6rgCfA9EcRZFG6bvk-r6w",5,"fr","Je ramène mes voitures dans ce garage depuis plusieurs années déjà. Ce sont de véritables professionnels, compétents et sérieux avec un accueil au top! Ils sont aux petits soins avec nos voitures. Je suis très satisfait de leur travail et je recommande fortement ce garage. Une chose est sûre, ma prochaine voiture sera une Toyota.","7 months ago",1519320129
"ChIJvz6rgCfA9EcRZFG6bvk-r6w",4,"fr","Garage compétent, ma voiture retournera là bas quand elle en aura besoin","2 months ago",1531549801
"ChIJFRC3JZzq9EcRBUTi6sOW6-E",4,"en","Fast","a month ago",1534242095
"ChIJFRC3JZzq9EcRBUTi6sOW6-E",1,"fr","Très peu arrangeants le vendeur et le magasin! Je cherchais des essuies glace pour ma voiture que le magasin n'avait pas, sauf le coté conducteur. On m'a très rapidement amené en caisse pour encaisser la somme. En allant visiter en autre magasin pour compléter mon achat des essuie glaces, on me fait remarquer que l'essuie glace en question ne marchera pas sur ma voiture... Je reviens pour me faire rembourser directement et on me dit qu'ils font que des AVOIR alors que le produit est toujours parfaitement emballé, j'ai le ticket de caisse et ça ne fait même pas une heure après... RÉSULTAT après réclamation et discussion avec le vendeur qui ne m'a pas montré la liste de conditions d'achat du magasin exigés par moi, vu que je préférais mon argent à leur avoir, j'ai été obligé à partir avec un AVOIR que JE DOIS utiliser CHEZ EUX avant DÉCEMBRE... Pour moi ça s'appelle de la escroquerie, raquettage!  MORAL DE L'HISTOIRE : allez ailleurs!!!","2 weeks ago",1537266634
"ChIJFRC3JZzq9EcRBUTi6sOW6-E",1,"fr","Accueil téléphonique deplorable\nJ'ai amené ma. Voiture qui faisait du bruit. Ils  m'ont remis mes pneu été car le bruit ""pouvait"" venir de la... Ils n'ont rien vérifié car oiture faisait autant de bruit après !!!","a week ago",1537635470
"ChIJFRC3JZzq9EcRBUTi6sOW6-E",4,"fr","Centre auto bien placé dans Lyon/Villeurbanne toutefois il veillit mal et est peu accueillant.","2 weeks ago",1536784158
"ChIJFRC3JZzq9EcRBUTi6sOW6-E",1,"fr","J’appel pour une baterie je tombe sur la vendeuse elle me dit j’en c’est rien vous avez qu’a venir voir je lui dit si j’appel c’est  pour eviter de me deplacer pour rien elle me raccroche au nez!!!!","2 months ago",1532432366
"ChIJU5FYEyTA9EcRtduPC_SW0hc",5,"fr","Garage de confiance. Excellent accueil. Tout ce qui est fait sur la voiture est très bien expliqué. \nGarage très professionnel. \nL équipe n hésite pas à passer du temps pour trouver des solutions\nPas de mauvaises surprises lorsqu on récupère la voiture.\nNous avons déjà fait 2 visites et nous reviendrons encore! \nNous en sommes ravis.","3 months ago",1528996734
"ChIJU5FYEyTA9EcRtduPC_SW0hc",5,"fr","Service remarquable, petits prix. Le top","a month ago",1534086819
"ChIJU5FYEyTA9EcRtduPC_SW0hc",5,"fr","Garagiste très aimable et arrangeant !","2 weeks ago",1537304147
"ChIJU5FYEyTA9EcRtduPC_SW0hc",5,"fr","Excellent garage, l'ensemble de l'équipe est très sympa, humaine et très pro. Les tarifs sont transparents et pas du tout excessifs. Je suis arrivé par hasard et si besoin j'y retournerai en toute confiance !","10 months ago",1510042706
"ChIJU5FYEyTA9EcRtduPC_SW0hc",5,"fr","Très bien,  je recommande.","a month ago",1534952939
"ChIJTRLsk33s9EcRQJ8XY-hYMRk",5,"fr","Après un diagnostique précis .Devis respecté à un prix raisonnable .\nTravail sérieux et de qualité .\nUn grand merci pour votre professionnalisme !\nLa petite Nantaise☺","7 months ago",1519492932
"ChIJTRLsk33s9EcRQJ8XY-hYMRk",4,"fr","Bon accueil,  professionnel et sérieux ","2 years ago",1471017720
"ChIJTRLsk33s9EcRQJ8XY-hYMRk",5,,"","6 months ago",1521783408
"ChIJC3bf133s9EcRzQibYeyNPDs",5,"fr","Un vrai garagiste a l'ancienne. Ça change des garages aseptisés où l'on vous reçoit avec des courbettes mais où l'on vous traite comme un numéro. Honte à ceux qui ont craché sur un artisan de qualité.","a month ago",1533813199
"ChIJC3bf133s9EcRzQibYeyNPDs",1,"fr","Pire garagiste  que j'ai pu rencontrer. Le vieux moustachu ne devrait pas avoir à faire à des clients, antipathique, agressif, voir limite insultant... Je ne recommande pas ce garage car quitte à payer pour son véhicule autant que les relations soient bonnes. Je ne recommande pas du tout, à éviter à tout prix.","2 months ago",1531235748
"ChIJC3bf133s9EcRzQibYeyNPDs",5,"fr","Je fais réparer mes voitures dans ce garage depuis plus de 20 ans et en suis totalement satisfaite. Le patron peut être parfois un peu agressif mais uniquement à l'égard des malotrus qui se garent à longueur de journée devant son entrée. Je recommande ce lieu chaleureusement","3 months ago",1529477019
"ChIJC3bf133s9EcRzQibYeyNPDs",1,"fr","Le pire garage de l'ouest lyonnais\nTrès chère et mauvaise réparation","2 months ago",1531228710
"ChIJC3bf133s9EcRzQibYeyNPDs",1,"fr","Monsieur le garagiste avec sa moustache s'est permis d'insulter ma femme !!!\nVous avez bien de la chance que je n'étais pas là à ce moment la pauvre mec.\nA fuir !!!","10 months ago",1511521155
"ChIJFZfjZn7s9EcRYuVV3p1QiDc",5,"fr","Je vais dans ce garage depuis une quinzaine d'années et n'ai jamais été déçue du déplacement. \n\nL'accueil se veut chaleureux, les conseils sont de mise, le personnel a le sens de l'écoute du client. \n\nJe fais entièrement confiance au personnel de ce centre en question. Peu de turnover.","a month ago",1534882366
"ChIJFZfjZn7s9EcRYuVV3p1QiDc",5,"fr","Prix correct et équipe sympa et efficace ... Du coup je vais uniquement là bas depuis plusieurs années ... La stationnement est parfois un peu compliqué si le parking public est plein.","2 months ago",1533061850
"ChIJFZfjZn7s9EcRYuVV3p1QiDc",5,"fr","Equipe sérieuse, prise de rendez vous rapide, réparations conformes au devis. \nGarage de confiance.","2 months ago",1532003748
"ChIJFZfjZn7s9EcRYuVV3p1QiDc",1,"fr","A éviter !! Prix annoncé déjà élevé à mon goût lors de la prise de RDV pour alterner les pneus neige et les pneus été (82€) pour finir facture à 90€ sans justification valable sur l'augmentation de prix ! J'appelle cela du vol !","5 months ago",1524924601
"ChIJFZfjZn7s9EcRYuVV3p1QiDc",4,"fr","Service rapide et tarif correct!","5 months ago",1525245565
"ChIJF5gcwf7q9EcRi7MdL9yw1rI",3,"en","Correct","4 months ago",1526380665
"ChIJF5gcwf7q9EcRi7MdL9yw1rI",3,"fr","Accueil sympathique","5 months ago",1523898892
"ChIJF5gcwf7q9EcRi7MdL9yw1rI",4,"fr","Patron et employés  tres sympa","4 months ago",1526974374
"ChIJF5gcwf7q9EcRi7MdL9yw1rI",3,,"","5 months ago",1525464620
"ChIJF5gcwf7q9EcRi7MdL9yw1rI",3,,"","3 weeks ago",1536522319
"ChIJ_5oWdXvr9EcR0w7wNrDvV0w",1,"fr","160 euros pour changer une batterie qui aura tenu 6 mois. Remarquez aussi le rapprochement Europcar  Europecar pour vous induire en erreur. Et vous voulez encore allez chez lui ?","a year ago",1498336188
"ChIJ_5oWdXvr9EcR0w7wNrDvV0w",5,,"","11 months ago",1508520567
"ChIJ_5oWdXvr9EcR0w7wNrDvV0w",5,,"","a year ago",1497432349
"ChIJ_5oWdXvr9EcR0w7wNrDvV0w",5,,"","2 years ago",1456818406
"ChIJ5wD73GLs9EcRh504x6jLE48",5,"fr","Première expérience avec ce garage Peugeot. D'habitude je les fuis, mais là, vraiment bien en tous points. Ils donnent confiance et le prix est justifié. Pour révision et autres points électroniques sur Peugeot 407 SW essence. Je recommande.","a month ago",1535531584
"ChIJ5wD73GLs9EcRh504x6jLE48",1,"fr","Extrêmement malhonnête concernant la vente de véhicule d'occasion... Vices cachés, 100 points d'entretien assurés et non vérifiés... Fuyez !","a month ago",1535211299
"ChIJ5wD73GLs9EcRh504x6jLE48",5,"fr","Très bon acceuil et vraiment très arrangeant concernant les horaires et l'entretien. Pour exemple je suis venu une semaine en avance sur mon rdv et au lieu de me faire revenir ils on pu me prendre ma voiture et faire l'entretien dans la journée ! Un garage sérieux a recommander à tous !!!","2 months ago",1532454563
"ChIJ5wD73GLs9EcRh504x6jLE48",5,"fr","Très bon accueil et excellents services. Très grande réactivité en cas d'urgence","a month ago",1535130561
"ChIJ5wD73GLs9EcRh504x6jLE48",5,"fr","De l'accueil aux services c'est un garage au top.\nMerci, enfin un garage qui n'essaie pas de vous prendre plus d'argent qu'il ne faudrait pour une réparation.","a week ago",1537521558
"ChIJ2_y0H3rr9EcRmuI3XelRmdg",5,"fr","Je suis parti dans ce garage car j'avais un problème avec mes roues de voiture, je les ai appelé le matin, et ils m'ont dit de passer avec la voiture pour qu'ils y regardent de plus près, donc je suis passé le soir même. Accueil plus que sympathique, des vrais mécanos, qui vous expliquent tout. J'en ai profité pour leur demander leur avis sur d'autres réparations à venir et franchement pour ma part je trouve qu'ils ont été très correcte, pas de réparations superflus inutiles etc... je suis très satisfaite. De nos jours c'est dur de trouver un garage honnête mais pas impossible, la preuve!!!","a month ago",1533667496
"ChIJ2_y0H3rr9EcRmuI3XelRmdg",5,"fr","Super !\nUn petit garage qui ne paye pas de mine, mais l'essentiel est ailleurs.\nDe bons professionnels sérieux qui ne poussent pas à la consommation et qui font ce qu'il y a à faire, vous proposent des pièces d'occasion quand c'est possible et ne font payer que le nécessaire sans gonfler la facture et en toute honnêteté.\nJe recommande sans hésitation.","7 months ago",1518555837
"ChIJ2_y0H3rr9EcRmuI3XelRmdg",5,"fr","Garage très sérieux avec une équipe de professionnels qui rend toujours service. Tarifs bien maîtrisés.","7 months ago",1520005046
"ChIJ2_y0H3rr9EcRmuI3XelRmdg",5,"fr","Equipe sympa, professionnelle, animée par un service client efficace, réactif, avec des tarifs très raisonnables. Bravo !","6 months ago",1521567696
"ChIJ2_y0H3rr9EcRmuI3XelRmdg",5,"fr","Super équipe, je recommande","7 months ago",1518101545
"ChIJo9NGTXrr9EcRpuo5najAARE",3,"fr","Garage classique. On vous reçoit correctement. Le travail est fait correctement. L'accueil est courtois. Les délais sont respectés. Normal en résumé.","4 months ago",1525798888
